image_name,category,nucleus_id,centroid_x_px,centroid_y_px,centroid_x_um,centroid_y_um,area_px,area_um2,perimeter_px,perimeter_um,circularity,eccentricity,solidity,major_axis_um,minor_axis_um,aspect_ratio,extent,equivalent_diameter_um,bbox_ymin,bbox_xmin,bbox_ymax,bbox_xmax,orientation_rad
REACTIVE_examples (243),reactive_tissue,104,206.65,133.56,95.06,61.44,139,29.412,57.59,26.492,0.5266,0.7826,0.8129,8.475,5.276,1.6064,0.6435,6.12,128,200,140,218,1.5426
REACTIVE_examples (243),reactive_tissue,105,108.94,136.19,50.11,62.65,170,35.972,51.83,23.844,0.7951,0.6833,0.929,8.063,5.887,1.3696,0.7143,6.768,129,102,146,116,0.6016
REACTIVE_examples (243),reactive_tissue,106,44.47,140.92,20.46,64.82,106,22.43,39.73,18.275,0.844,0.7001,0.8908,6.44,4.599,1.4005,0.7413,5.344,136,38,147,51,-1.4441
REACTIVE_examples (243),reactive_tissue,107,175.54,139.17,80.75,64.02,150,31.74,49.59,22.812,0.7664,0.7105,0.8242,7.908,5.565,1.4211,0.625,6.357,131,169,147,184,-0.8412
REACTIVE_examples (243),reactive_tissue,108,70.74,141.55,32.54,65.11,136,28.778,52.04,23.939,0.631,0.8478,0.8047,8.988,4.766,1.8858,0.6296,6.053,136,63,148,81,-1.3696
REACTIVE_examples (243),reactive_tissue,109,134.7,141.72,61.96,65.19,53,11.215,24.73,11.375,1.0,0.4663,0.9464,4.024,3.56,1.1304,0.7361,3.779,138,131,147,139,0.1185
REACTIVE_examples (243),reactive_tissue,110,20.61,139.46,9.48,64.15,168,35.549,84.6,38.915,0.295,0.8418,0.6829,11.453,6.183,1.8523,0.487,6.728,133,11,148,34,-1.1734
REACTIVE_examples (243),reactive_tissue,111,55.54,144.33,25.55,66.39,132,27.931,45.25,20.814,0.8102,0.7002,0.9167,7.163,5.114,1.4007,0.6875,5.963,137,50,153,62,-0.3805
REACTIVE_examples (243),reactive_tissue,112,123.41,142.31,56.77,65.46,95,20.102,36.38,16.737,0.9018,0.6837,0.8962,6.025,4.397,1.3704,0.6643,5.059,137,117,148,130,-1.2026
REACTIVE_examples (243),reactive_tissue,113,157.69,142.54,72.54,65.57,91,19.256,33.94,15.61,0.993,0.7152,0.9381,5.991,4.187,1.4307,0.7222,4.951,139,152,148,166,-1.4186
REACTIVE_examples (243),reactive_tissue,114,196.29,146.01,90.29,67.16,124,26.238,40.63,18.689,0.944,0.4153,0.9323,6.112,5.56,1.0993,0.6813,5.78,140,190,154,203,-0.4848
REACTIVE_examples (243),reactive_tissue,115,34.95,147.91,16.08,68.04,80,16.928,38.01,17.483,0.696,0.6409,0.8421,5.525,4.241,1.3028,0.6667,4.643,143,30,153,42,1.3562
REACTIVE_examples (243),reactive_tissue,116,215.89,147.76,99.31,67.97,153,32.375,47.49,21.846,0.8525,0.482,0.9162,6.945,6.085,1.1414,0.5977,6.42,140,208,156,224,0.8067
REACTIVE_examples (243),reactive_tissue,117,83.4,149.4,38.36,68.72,25,5.29,17.49,8.043,1.0,0.4579,0.8929,2.858,2.541,1.1249,0.5952,2.595,147,80,153,87,-1.4099
REACTIVE_examples (243),reactive_tissue,118,183.87,149.23,84.58,68.65,122,25.815,43.56,20.036,0.8081,0.5769,0.8841,6.468,5.283,1.2242,0.7394,5.733,142,179,157,190,-0.0046
REACTIVE_examples (243),reactive_tissue,119,119.48,152.4,54.96,70.1,103,21.795,44.21,20.338,0.6621,0.7131,0.7803,6.913,4.846,1.4264,0.5365,5.268,147,114,159,130,-1.5579
REACTIVE_examples (243),reactive_tissue,120,25.06,155.21,11.53,71.4,111,23.488,42.83,19.704,0.7602,0.7066,0.8672,6.712,4.75,1.4133,0.6727,5.469,149,20,164,31,0.1522
REACTIVE_examples (243),reactive_tissue,121,65.13,154.03,29.96,70.86,60,12.696,43.35,19.941,0.4012,0.4772,0.7143,5.162,4.536,1.1379,0.5455,4.021,150,60,160,71,-1.0871
REACTIVE_examples (243),reactive_tissue,122,105.76,154.68,48.65,71.15,165,34.914,48.63,22.369,0.8769,0.5448,0.8967,7.355,6.168,1.1925,0.6933,6.667,148,98,162,115,1.0465
REACTIVE_examples (243),reactive_tissue,123,169.88,155.09,78.14,71.34,89,18.832,68.46,31.49,0.2387,0.8332,0.5427,9.505,5.256,1.8084,0.4759,4.897,151,163,162,180,1.5149
REACTIVE_examples (243),reactive_tissue,124,205.95,157.92,94.74,72.65,93,19.679,35.21,16.198,0.9425,0.6666,0.9208,5.828,4.344,1.3416,0.6503,5.006,152,201,165,212,-0.2923
REACTIVE_examples (243),reactive_tissue,125,56.13,161.0,25.82,74.06,45,9.522,27.76,12.771,0.7336,0.4823,0.7627,4.102,3.593,1.1415,0.5,3.482,157,52,166,62,0.7777
REACTIVE_examples (243),reactive_tissue,126,194.83,162.04,89.62,74.54,121,25.604,46.38,21.337,0.7067,0.7886,0.8462,7.596,4.67,1.6263,0.5789,5.71,154,190,173,201,-0.0298
REACTIVE_examples (243),reactive_tissue,127,135.05,163.7,62.12,75.3,111,23.488,50.21,23.098,0.5532,0.52,0.8409,6.321,5.399,1.1707,0.6099,5.469,158,127,171,141,1.0578
REACTIVE_examples (243),reactive_tissue,128,78.45,161.48,36.09,74.28,73,15.447,50.8,23.368,0.3555,0.849,0.5214,8.789,4.643,1.8927,0.4148,4.435,153,74,169,85,-0.167
REACTIVE_examples (243),reactive_tissue,129,185.26,169.1,85.22,77.79,132,27.931,52.28,24.051,0.6068,0.8767,0.8302,8.986,4.322,2.0791,0.6316,5.963,161,180,180,191,0.1056
REACTIVE_examples (243),reactive_tissue,130,19.8,167.74,9.11,77.16,186,39.358,59.08,27.175,0.6697,0.7858,0.8304,9.434,5.835,1.6167,0.6327,7.079,161,11,175,32,1.2607
REACTIVE_examples (243),reactive_tissue,131,62.94,169.34,28.95,77.9,53,11.215,25.31,11.644,1.0,0.6095,0.8983,4.251,3.37,1.2614,0.7361,3.779,166,59,174,68,-1.5424
REACTIVE_examples (243),reactive_tissue,132,114.78,172.01,52.8,79.12,125,26.45,62.28,28.651,0.4049,0.7378,0.8278,7.973,5.382,1.4813,0.5787,5.803,165,110,183,122,0.0891
REACTIVE_examples (243),reactive_tissue,133,156.23,172.62,71.87,79.41,82,17.351,60.04,27.619,0.2858,0.6019,0.713,6.206,4.956,1.2522,0.5256,4.7,166,150,178,163,-1.4335
REACTIVE_examples (243),reactive_tissue,134,91.68,171.59,42.17,78.93,69,14.6,29.73,13.675,0.9811,0.5081,0.92,4.728,4.072,1.161,0.697,4.312,168,87,177,98,-0.9425
REACTIVE_examples (243),reactive_tissue,135,201.49,171.95,92.69,79.1,99,20.948,35.56,16.356,0.984,0.4638,0.934,5.505,4.877,1.1287,0.75,5.165,167,197,179,208,-0.2672
REACTIVE_examples (243),reactive_tissue,136,217.4,169.71,100.0,78.06,204,43.166,69.63,32.029,0.5288,0.7727,0.8571,9.807,6.225,1.5754,0.6823,7.414,157,211,180,224,0.1081
REACTIVE_examples (243),reactive_tissue,137,43.74,177.9,20.12,81.83,140,29.624,99.84,45.927,0.1765,0.6545,0.5645,10.343,7.819,1.3227,0.3704,6.142,171,35,189,56,-0.945
REACTIVE_examples (243),reactive_tissue,138,172.73,175.72,79.46,80.83,218,46.129,86.33,39.71,0.3676,0.4372,0.8651,8.408,7.562,1.1119,0.6749,7.664,168,163,185,182,-1.3994
REACTIVE_examples (243),reactive_tissue,139,85.77,178.78,39.46,82.24,133,28.143,64.28,29.571,0.4044,0.9314,0.7348,10.656,3.879,2.7473,0.3958,5.986,171,75,187,96,1.0103
REACTIVE_examples (243),reactive_tissue,140,24.83,179.79,11.42,82.7,29,6.136,17.66,8.122,1.0,0.6613,0.9667,3.244,2.434,1.3331,0.8286,2.795,178,22,183,29,1.5463
REACTIVE_examples (243),reactive_tissue,141,145.96,179.72,67.14,82.67,69,14.6,30.8,14.168,0.9141,0.5488,0.9079,4.773,3.99,1.1963,0.6273,4.312,175,141,185,152,-0.9957
REACTIVE_examples (243),reactive_tissue,142,131.5,180.77,60.49,83.15,197,41.685,71.18,32.745,0.4886,0.9092,0.7817,11.899,4.954,2.4018,0.4713,7.285,172,121,191,143,0.9418
REACTIVE_examples (243),reactive_tissue,143,156.74,184.56,72.1,84.9,127,26.873,38.97,17.926,1.0,0.3791,0.9769,6.084,5.63,1.0807,0.8141,5.849,179,151,191,164,0.9783
REACTIVE_examples (243),reactive_tissue,144,56.88,186.64,26.17,85.86,199,42.108,84.84,39.027,0.3474,0.5449,0.8326,8.498,7.126,1.1926,0.5853,7.322,178,46,195,66,1.4483
REACTIVE_examples (243),reactive_tissue,145,119.21,187.86,54.84,86.42,117,24.757,56.21,25.858,0.4653,0.5172,0.6882,6.889,5.896,1.1684,0.4916,5.614,181,110,195,127,1.5402
REACTIVE_examples (243),reactive_tissue,146,3.45,191.49,1.59,88.09,104,22.006,38.97,17.926,0.8605,0.8262,0.9286,7.145,4.025,1.7752,0.7222,5.293,184,0,200,9,-0.1686
REACTIVE_examples (243),reactive_tissue,147,102.38,188.9,47.1,86.89,107,22.641,43.21,19.878,0.72,0.6424,0.9386,6.23,4.775,1.3048,0.7431,5.369,184,97,196,109,-0.8363
REACTIVE_examples (243),reactive_tissue,148,216.93,190.76,99.79,87.75,103,21.795,39.35,18.101,0.8359,0.4995,0.8803,5.754,4.985,1.1543,0.6688,5.268,184,212,198,223,-0.0989
REACTIVE_examples (243),reactive_tissue,149,90.57,192.67,41.66,88.63,79,16.716,33.94,15.61,0.8621,0.6462,0.908,5.41,4.129,1.3104,0.7315,4.613,187,86,199,95,-0.0746
REACTIVE_examples (243),reactive_tissue,150,71.06,194.76,32.69,89.59,96,20.314,57.46,26.43,0.3654,0.8832,0.7111,8.307,3.897,2.1318,0.5053,5.086,187,67,206,77,-0.184
REACTIVE_examples (243),reactive_tissue,151,130.86,194.31,60.19,89.38,49,10.368,29.73,13.675,0.6967,0.6929,0.7424,4.731,3.411,1.387,0.4949,3.633,190,127,201,136,-0.5577
REACTIVE_examples (243),reactive_tissue,152,27.49,197.14,12.64,90.68,121,25.604,41.42,19.053,0.8863,0.5412,0.9167,6.312,5.308,1.1892,0.7202,5.71,191,22,205,34,0.1502
REACTIVE_examples (243),reactive_tissue,153,163.38,204.66,75.15,94.14,253,53.535,100.43,46.196,0.3152,0.8811,0.5763,14.905,7.05,2.1143,0.4651,8.256,192,156,224,173,-0.0788
REACTIVE_examples (243),reactive_tissue,154,40.24,200.24,18.51,92.11,66,13.966,41.18,18.942,0.4891,0.6357,0.7674,5.367,4.143,1.2955,0.55,4.217,195,36,207,46,-0.5474
REACTIVE_examples (243),reactive_tissue,155,206.64,198.72,95.05,91.41,116,24.546,41.8,19.228,0.8343,0.8094,0.9134,7.472,4.388,1.7028,0.6374,5.59,192,200,206,213,-0.7635
REACTIVE_examples (243),reactive_tissue,156,51.68,199.96,23.77,91.98,101,21.372,36.14,16.625,0.9716,0.6752,0.9439,6.124,4.517,1.3557,0.7769,5.216,194,47,207,57,0.1001
REACTIVE_examples (243),reactive_tissue,157,61.93,199.09,28.49,91.58,54,11.426,25.9,11.914,1.0,0.476,0.9153,4.112,3.616,1.1371,0.75,3.814,195,58,204,66,-0.3488
REACTIVE_examples (243),reactive_tissue,158,79.53,197.49,36.58,90.84,123,26.027,56.28,25.891,0.4879,0.8868,0.7455,9.519,4.4,2.1634,0.5395,5.757,187,75,206,87,0.284
REACTIVE_examples (243),reactive_tissue,159,12.44,202.29,5.72,93.06,119,25.18,40.38,18.577,0.9169,0.736,0.9297,6.95,4.705,1.4772,0.7083,5.662,197,6,209,20,-1.1172
REACTIVE_examples (243),reactive_tissue,160,194.31,200.45,89.38,92.21,62,13.119,31.31,14.404,0.7946,0.8366,0.8611,5.704,3.124,1.8255,0.7045,4.087,195,191,206,199,0.417
REACTIVE_examples (243),reactive_tissue,161,89.74,206.71,41.28,95.09,136,28.778,48.04,22.099,0.7405,0.8388,0.8662,8.546,4.654,1.8365,0.6154,6.053,200,84,217,97,-0.4681
REACTIVE_examples (243),reactive_tissue,162,120.04,202.53,55.22,93.17,120,25.392,70.28,32.331,0.3053,0.8695,0.7407,9.292,4.589,2.0247,0.5455,5.686,197,111,208,131,-1.4272
REACTIVE_examples (243),reactive_tissue,163,172.47,204.58,79.34,94.11,112,23.699,44.87,20.64,0.6991,0.6318,0.855,6.476,5.02,1.2901,0.5385,5.493,199,166,212,182,-1.0002
REACTIVE_examples (243),reactive_tissue,164,144.13,213.24,66.3,98.09,220,46.552,87.56,40.279,0.3606,0.9429,0.6286,15.331,5.106,3.0022,0.3274,7.699,203,124,224,156,-0.8099
REACTIVE_examples (243),reactive_tissue,165,52.29,212.88,24.05,97.92,114,24.122,62.53,28.762,0.3664,0.8361,0.6909,8.611,4.723,1.8231,0.5089,5.542,206,46,222,60,0.6303
REACTIVE_examples (243),reactive_tissue,166,193.14,214.87,88.84,98.84,158,33.433,84.81,39.01,0.2761,0.9415,0.7248,13.009,4.385,2.9667,0.3583,6.524,203,184,224,205,0.698
REACTIVE_examples (243),reactive_tissue,167,31.49,211.94,14.49,97.49,79,16.716,33.07,15.213,0.9077,0.4784,0.9186,4.959,4.355,1.1388,0.79,4.613,207,27,217,37,1.0533
REACTIVE_examples (243),reactive_tissue,168,3.56,212.58,1.64,97.79,137,28.989,54.97,25.286,0.5697,0.8815,0.8562,9.788,4.622,2.1177,0.6227,6.075,200,0,222,10,0.235
REACTIVE_examples (243),reactive_tissue,169,74.96,212.83,34.48,97.9,145,30.682,47.21,21.718,0.8174,0.7267,0.8735,7.736,5.314,1.4558,0.6444,6.25,206,68,221,83,-0.6672
REACTIVE_examples (243),reactive_tissue,170,178.78,213.74,82.24,98.32,134,28.354,55.25,25.414,0.5517,0.6059,0.859,7.042,5.602,1.257,0.6381,6.008,207,171,221,186,-1.3533
REACTIVE_examples (243),reactive_tissue,171,210.64,212.7,96.9,97.84,145,30.682,54.25,24.954,0.6192,0.6688,0.7796,7.619,5.664,1.3451,0.5754,6.25,207,203,221,221,-1.5458
REACTIVE_examples (243),reactive_tissue,172,127.11,215.19,58.47,98.99,104,22.006,41.21,18.958,0.7694,0.7343,0.8667,6.602,4.482,1.4731,0.6753,5.293,210,120,221,134,1.2707
REACTIVE_examples (244),reactive_tissue,1,24.09,5.84,11.08,2.69,209,44.224,98.63,45.371,0.27,0.7893,0.7182,11.487,7.053,1.6287,0.5573,7.504,0,13,15,38,-1.543
REACTIVE_examples (244),reactive_tissue,2,160.51,4.32,73.83,1.99,262,55.439,86.91,39.977,0.4359,0.946,0.8452,15.58,5.051,3.0847,0.6823,8.402,0,147,12,179,-1.437
REACTIVE_examples (244),reactive_tissue,3,215.98,10.69,99.35,4.92,185,39.146,78.81,36.25,0.3743,0.9424,0.656,15.071,5.041,2.9898,0.3745,7.06,0,205,26,224,0.4348
REACTIVE_examples (244),reactive_tissue,4,39.98,7.83,18.39,3.6,83,17.563,36.18,16.642,0.7969,0.6961,0.9022,5.748,4.127,1.3928,0.6385,4.729,1,36,14,46,0.3888
REACTIVE_examples (244),reactive_tissue,5,186.29,9.23,85.69,4.25,52,11.003,27.56,12.676,0.8605,0.8384,0.9455,5.215,2.843,1.8347,0.5778,3.743,6,181,15,191,0.9437
REACTIVE_examples (244),reactive_tissue,6,110.69,5.43,50.92,2.5,127,26.873,66.63,30.649,0.3595,0.7233,0.7791,8.044,5.554,1.4482,0.6106,5.849,0,104,13,120,0.9938
REACTIVE_examples (244),reactive_tissue,7,94.24,10.06,43.35,4.63,270,57.132,74.18,34.125,0.6165,0.875,0.8795,12.553,6.076,2.0658,0.5336,8.529,0,82,22,105,0.7279
REACTIVE_examples (244),reactive_tissue,8,200.66,9.31,92.3,4.28,189,39.992,63.36,29.143,0.5917,0.8537,0.8147,10.566,5.501,1.9205,0.5235,7.136,0,191,19,210,0.6412
REACTIVE_examples (244),reactive_tissue,9,48.78,14.89,22.44,6.85,87,18.409,33.56,15.436,0.9709,0.6652,0.9355,5.659,4.225,1.3393,0.725,4.841,9,44,21,54,-0.0142
REACTIVE_examples (244),reactive_tissue,10,135.8,16.78,62.47,7.72,143,30.259,54.53,25.082,0.6044,0.816,0.8412,8.75,5.057,1.7301,0.4965,6.207,10,128,26,146,0.7948
REACTIVE_examples (244),reactive_tissue,11,14.05,18.16,6.46,8.36,97,20.525,35.56,16.356,0.9642,0.7396,0.9327,6.254,4.209,1.4859,0.7348,5.112,13,9,24,21,0.9493
REACTIVE_examples (244),reactive_tissue,12,79.16,18.24,36.41,8.39,143,30.259,44.04,20.259,0.9264,0.6842,0.947,7.296,5.32,1.3713,0.7333,6.207,11,73,26,86,0.5286
REACTIVE_examples (244),reactive_tissue,13,36.49,19.52,16.79,8.98,81,17.14,37.14,17.085,0.7378,0.4442,0.8265,5.328,4.774,1.1162,0.5664,4.671,14,32,27,43,-0.088
REACTIVE_examples (244),reactive_tissue,14,26.13,20.23,12.02,9.31,83,17.563,31.9,14.674,1.0,0.4801,0.954,5.072,4.45,1.14,0.8384,4.729,15,22,26,31,-0.0311
REACTIVE_examples (244),reactive_tissue,15,152.33,21.06,70.07,9.69,88,18.621,39.87,18.34,0.6957,0.7719,0.8889,6.246,3.971,1.5728,0.6111,4.869,16,147,28,159,-0.7579
REACTIVE_examples (244),reactive_tissue,16,173.98,24.06,80.03,11.07,112,23.699,37.56,17.276,0.9978,0.4192,0.9573,5.855,5.315,1.1014,0.7778,5.493,19,168,31,180,0.1642
REACTIVE_examples (244),reactive_tissue,17,108.08,25.13,49.72,11.56,120,25.392,39.35,18.101,0.9739,0.6033,0.9231,6.416,5.117,1.2539,0.7792,5.686,20,101,31,115,1.1941
REACTIVE_examples (244),reactive_tissue,18,121.61,25.07,55.94,11.53,54,11.426,25.9,11.914,1.0,0.5336,0.931,4.182,3.537,1.1824,0.75,3.814,22,118,30,127,1.526
REACTIVE_examples (244),reactive_tissue,19,211.16,29.24,97.13,13.45,111,23.488,38.63,17.769,0.9348,0.6449,0.9328,6.288,4.806,1.3084,0.6607,5.469,23,206,37,218,-0.4054
REACTIVE_examples (244),reactive_tissue,20,9.33,30.16,4.29,13.87,96,20.314,35.35,16.261,0.9654,0.6039,0.9412,5.725,4.563,1.2547,0.8,5.086,25,5,37,15,-0.3454
REACTIVE_examples (244),reactive_tissue,21,80.74,30.74,37.14,14.14,112,23.699,63.38,29.157,0.3503,0.9205,0.6788,10.182,3.978,2.5594,0.3467,5.493,22,72,39,91,0.9418
REACTIVE_examples (244),reactive_tissue,22,185.62,32.36,85.39,14.88,152,32.163,64.18,29.525,0.4637,0.9103,0.7755,10.691,4.424,2.4164,0.5315,6.399,27,175,40,197,-1.4006
REACTIVE_examples (244),reactive_tissue,23,141.69,32.39,65.18,14.9,137,28.989,44.8,20.608,0.8578,0.7018,0.9013,7.252,5.166,1.4038,0.6716,6.075,27,134,39,151,-1.4166
REACTIVE_examples (244),reactive_tissue,24,125.11,33.41,57.55,15.37,80,16.928,34.31,15.784,0.8538,0.6342,0.8602,5.357,4.142,1.2933,0.6667,4.643,28,120,40,130,0.1309
REACTIVE_examples (244),reactive_tissue,25,31.16,36.16,14.33,16.63,94,19.89,33.31,15.324,1.0,0.4902,0.9792,5.409,4.714,1.1473,0.8545,5.032,31,27,42,37,-0.0896
REACTIVE_examples (244),reactive_tissue,26,98.59,37.9,45.35,17.44,113,23.911,44.38,20.417,0.7208,0.5902,0.8692,6.313,5.096,1.2388,0.7244,5.518,32,93,45,105,-0.4464
REACTIVE_examples (244),reactive_tissue,27,155.89,38.89,71.71,17.89,119,25.18,49.59,22.812,0.608,0.8135,0.838,8.049,4.681,1.7195,0.5721,5.662,33,149,49,162,0.5211
REACTIVE_examples (244),reactive_tissue,28,114.15,40.3,52.51,18.54,139,29.412,65.49,30.126,0.4072,0.3211,0.768,6.986,6.616,1.0559,0.5451,6.12,33,107,50,122,0.0517
REACTIVE_examples (244),reactive_tissue,29,167.62,38.79,77.11,17.84,106,22.43,47.14,21.685,0.5994,0.7485,0.7681,7.15,4.741,1.5079,0.5196,5.344,33,162,45,179,1.0301
REACTIVE_examples (244),reactive_tissue,30,19.54,39.07,8.99,17.97,104,22.006,36.38,16.737,0.9872,0.4108,0.9455,5.597,5.103,1.0968,0.7222,5.293,33,14,45,26,-0.2489
REACTIVE_examples (244),reactive_tissue,31,215.95,40.3,99.34,18.54,119,25.18,56.01,25.763,0.4767,0.8928,0.6959,9.476,4.269,2.22,0.425,5.662,31,210,51,224,-0.3987
REACTIVE_examples (244),reactive_tissue,32,50.25,40.01,23.12,18.41,148,31.317,58.87,27.08,0.5366,0.6596,0.8706,7.673,5.767,1.3304,0.6578,6.315,33,43,48,58,-0.886
REACTIVE_examples (244),reactive_tissue,33,190.74,42.22,87.74,19.42,88,18.621,34.97,16.086,0.9042,0.4796,0.9263,5.34,4.686,1.1396,0.6667,4.869,37,185,49,196,0.0409
REACTIVE_examples (244),reactive_tissue,34,146.92,43.25,67.58,19.9,87,18.409,34.56,15.896,0.9155,0.6742,0.9062,5.692,4.204,1.3539,0.719,4.841,38,142,49,153,0.8198
REACTIVE_examples (244),reactive_tissue,35,7.55,44.48,3.47,20.46,164,34.702,69.39,31.92,0.428,0.918,0.7558,11.366,4.507,2.5216,0.3961,6.647,32,0,55,18,0.7865
REACTIVE_examples (244),reactive_tissue,36,61.74,45.45,28.4,20.91,104,22.006,38.38,17.657,0.887,0.4421,0.9123,5.679,5.094,1.1149,0.6667,5.293,40,56,52,69,-1.452
REACTIVE_examples (244),reactive_tissue,37,73.0,45.86,33.58,21.1,51,10.792,26.56,12.216,0.9087,0.8371,0.9107,5.115,2.798,1.8278,0.5667,3.707,41,69,51,78,0.7998
REACTIVE_examples (244),reactive_tissue,38,127.67,46.09,58.73,21.2,112,23.699,36.38,16.737,1.0,0.3663,0.9739,5.706,5.31,1.0747,0.7778,5.493,41,122,53,134,-0.5547
REACTIVE_examples (244),reactive_tissue,39,38.45,48.53,17.68,22.33,101,21.372,36.38,16.737,0.9587,0.5179,0.9352,5.648,4.832,1.169,0.7014,5.216,43,33,55,45,0.3284
REACTIVE_examples (244),reactive_tissue,40,96.18,49.73,44.24,22.87,22,4.655,16.66,7.662,0.9964,0.8094,0.8462,3.273,1.922,1.7029,0.6286,2.435,48,93,53,100,1.3416
REACTIVE_examples (244),reactive_tissue,41,137.96,51.53,63.46,23.71,101,21.372,36.63,16.849,0.9461,0.5607,0.9266,5.785,4.79,1.2077,0.6474,5.216,46,132,58,145,-0.9828
REACTIVE_examples (244),reactive_tissue,42,198.35,50.2,91.24,23.09,123,26.027,51.46,23.67,0.5838,0.8894,0.8146,9.058,4.141,2.1876,0.5566,5.757,42,193,59,206,-0.4494
REACTIVE_examples (244),reactive_tissue,43,159.02,56.7,73.15,26.08,125,26.45,49.04,22.559,0.6531,0.7177,0.8278,7.214,5.024,1.436,0.651,5.803,52,152,64,168,-1.5028
REACTIVE_examples (244),reactive_tissue,44,176.77,56.23,81.31,25.87,47,9.945,24.14,11.105,1.0,0.4625,0.94,3.804,3.373,1.1279,0.6528,3.558,53,173,61,182,1.4636
REACTIVE_examples (244),reactive_tissue,45,103.34,58.89,47.54,27.09,74,15.658,39.56,18.196,0.5943,0.7983,0.7708,6.383,3.845,1.6603,0.6167,4.465,54,97,64,109,-1.0307
REACTIVE_examples (244),reactive_tissue,46,204.91,58.42,94.26,26.87,93,19.679,33.56,15.436,1.0,0.4045,0.9588,5.234,4.787,1.0934,0.7686,5.006,53,200,64,211,-1.0246
REACTIVE_examples (244),reactive_tissue,47,49.17,60.76,22.62,27.95,70,14.812,30.97,14.246,0.9171,0.6789,0.8974,5.14,3.774,1.362,0.6364,4.343,56,45,67,55,-0.7278
REACTIVE_examples (244),reactive_tissue,48,79.03,61.2,36.35,28.15,70,14.812,30.35,13.961,0.955,0.5911,0.8861,4.929,3.976,1.2398,0.7071,4.343,57,74,66,85,-1.412
REACTIVE_examples (244),reactive_tissue,49,21.73,64.13,9.99,29.5,77,16.293,34.14,15.705,0.8301,0.7044,0.8953,5.541,3.933,1.4089,0.7,4.555,59,16,69,27,-0.8383
REACTIVE_examples (244),reactive_tissue,50,63.61,64.95,29.26,29.88,95,20.102,38.97,17.926,0.7861,0.5126,0.8636,5.678,4.875,1.1646,0.6643,5.059,60,57,71,70,1.2344
REACTIVE_examples (244),reactive_tissue,51,37.83,66.77,17.4,30.71,87,18.409,39.59,18.212,0.6975,0.7015,0.8131,6.125,4.365,1.4031,0.5179,4.841,61,31,73,45,0.8948
REACTIVE_examples (244),reactive_tissue,52,119.75,66.45,55.09,30.57,97,20.525,34.38,15.817,1.0,0.5419,0.9604,5.58,4.69,1.1898,0.7348,5.112,61,114,72,126,1.238
REACTIVE_examples (244),reactive_tissue,53,210.67,68.12,96.91,31.33,109,23.064,38.04,17.499,0.9465,0.5641,0.9478,6.034,4.982,1.2111,0.645,5.419,62,204,75,217,-0.738
REACTIVE_examples (244),reactive_tissue,54,167.18,66.62,76.91,30.65,146,30.894,53.87,24.78,0.6322,0.8695,0.8391,9.216,4.552,2.0248,0.6404,6.272,62,159,74,178,-1.2885
REACTIVE_examples (244),reactive_tissue,55,137.18,65.43,63.1,30.1,180,38.088,64.04,29.459,0.5515,0.875,0.766,11.324,5.482,2.0655,0.5357,6.964,58,127,74,148,-1.058
REACTIVE_examples (244),reactive_tissue,56,96.55,72.99,44.41,33.58,163,34.491,78.11,35.932,0.3357,0.8114,0.849,9.208,5.383,1.7107,0.566,6.627,65,89,81,107,0.8933
REACTIVE_examples (244),reactive_tissue,57,180.68,71.15,83.11,32.73,135,28.566,43.21,19.878,0.9085,0.4058,0.9184,6.332,5.787,1.0941,0.7418,6.031,65,174,78,188,-1.3099
REACTIVE_examples (244),reactive_tissue,58,23.39,73.85,10.76,33.97,101,21.372,39.21,18.038,0.8254,0.6315,0.9018,5.984,4.64,1.2897,0.7063,5.216,68,19,81,30,-0.4707
REACTIVE_examples (244),reactive_tissue,59,147.9,72.55,68.04,33.37,94,19.89,37.21,17.118,0.853,0.4146,0.8952,5.399,4.913,1.0989,0.7121,5.032,68,143,79,155,-0.8901
REACTIVE_examples (244),reactive_tissue,60,12.77,75.18,5.87,34.58,98,20.737,35.31,16.244,0.9875,0.5453,0.9333,5.634,4.722,1.193,0.8167,5.138,70,8,82,18,-0.0138
REACTIVE_examples (244),reactive_tissue,61,34.24,76.28,15.75,35.09,103,21.795,38.14,17.545,0.8897,0.5443,0.9364,5.797,4.863,1.1921,0.7803,5.268,71,29,83,40,-0.5228
REACTIVE_examples (244),reactive_tissue,62,74.33,76.84,34.19,35.34,91,19.256,32.73,15.055,1.0,0.5751,0.9681,5.47,4.475,1.2224,0.8273,4.951,72,70,83,80,0.5292
REACTIVE_examples (244),reactive_tissue,63,158.49,79.33,72.91,36.49,95,20.102,39.8,18.308,0.7537,0.1751,0.9406,5.18,5.1,1.0157,0.7851,5.059,74,153,85,164,0.9823
REACTIVE_examples (244),reactive_tissue,64,47.31,78.44,21.76,36.08,62,13.119,30.11,13.849,0.8596,0.6382,0.8611,4.758,3.663,1.2989,0.6889,4.087,74,43,83,53,1.3589
REACTIVE_examples (244),reactive_tissue,65,169.13,77.79,77.8,35.78,61,12.908,29.11,13.389,0.9048,0.7006,0.9385,4.856,3.465,1.4015,0.8714,4.054,73,166,83,173,-0.1127
REACTIVE_examples (244),reactive_tissue,66,197.01,80.22,90.62,36.9,124,26.238,51.08,23.495,0.5973,0.258,0.7799,6.284,6.071,1.035,0.5905,5.78,74,190,89,204,-1.3878
